time,qmed_d,Tmed_s_out,qmed_c
2023-07-07 10:41:50+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:41:55+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:00+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:05+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:10+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:15+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:20+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:25+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:30+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:35+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:40+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:45+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:50+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:42:55+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:00+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:05+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:10+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:15+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:20+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:25+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:30+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:35+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:40+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:45+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:50+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:43:55+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:00+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:05+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:10+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:15+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:20+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:25+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:30+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:35+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:40+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:45+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:50+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:44:55+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:00+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:05+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:10+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:15+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:20+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:25+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:30+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:35+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:40+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:45+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:50+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:45:55+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:00+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:05+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:10+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:15+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:20+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:25+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:30+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:35+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:40+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:45+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:50+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:46:55+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:00+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:05+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:10+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:15+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:20+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:25+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:30+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:35+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:40+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:45+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:50+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:47:55+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:00+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:05+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:10+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:15+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:20+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:25+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:30+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:35+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:40+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:45+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:50+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 10:48:55+00:00,2.5117242933439243,71.47214157640701,13.191371514110699
2023-07-07 11:02:50+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:02:55+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:00+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:05+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:10+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:15+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:20+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:25+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:30+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:35+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:40+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:45+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:50+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:03:55+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:00+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:05+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:10+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:15+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:20+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:25+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:30+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:35+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:40+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:45+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:50+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:04:55+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:00+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:05+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:10+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:15+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:20+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:25+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:30+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:35+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:40+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:45+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:50+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:05:55+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:00+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:05+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:10+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:15+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:20+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:25+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:30+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:35+00:00,2.724607131432549,69.5412462324748,15.789796889864192
2023-07-07 11:06:40+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:06:45+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:06:50+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:06:55+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:00+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:05+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:10+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:15+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:20+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:25+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:30+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:35+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:40+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:45+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:50+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:07:55+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:00+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:05+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:10+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:15+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:20+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:25+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:30+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:35+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:40+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:45+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:50+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:08:55+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:00+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:05+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:10+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:15+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:20+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:25+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:30+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:35+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:40+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:45+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:50+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:09:55+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:00+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:05+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:10+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:15+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:20+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:25+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:30+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:35+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:40+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:45+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:50+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:10:55+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:00+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:05+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:10+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:15+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:20+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:25+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:30+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:35+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:40+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:45+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:50+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:11:55+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:00+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:05+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:10+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:15+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:20+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:25+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:30+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:35+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:40+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:45+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:50+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:12:55+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:13:00+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:13:05+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:13:10+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:13:15+00:00,2.64716476460174,69.38626908353763,15.807522719639962
2023-07-07 11:13:20+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:13:25+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:13:30+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:13:35+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:13:40+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:13:45+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:13:50+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:13:55+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:00+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:05+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:10+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:15+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:20+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:25+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:30+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:35+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:40+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:45+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:50+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:14:55+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:00+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:05+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:10+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:15+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:20+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:25+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:30+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:35+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:40+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:45+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:50+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:15:55+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:00+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:05+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:15+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:20+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:25+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:30+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:35+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:40+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:45+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:50+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:16:55+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:00+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:05+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:10+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:15+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:20+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:25+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:30+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:35+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:40+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:45+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:50+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:17:55+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:00+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:05+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:10+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:15+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:20+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:25+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:30+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:35+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:40+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:45+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:50+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:18:55+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:00+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:05+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:10+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:15+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:20+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:25+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:30+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:35+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:40+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:45+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:50+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:19:55+00:00,2.386727386489788,69.21866076621518,16.033954005081455
2023-07-07 11:20:00+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:05+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:10+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:15+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:20+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:25+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:30+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:35+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:40+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:45+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:50+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:20:55+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:00+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:05+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:10+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:15+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:20+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:25+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:30+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:35+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:40+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:45+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:50+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:21:55+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:00+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:05+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:10+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:15+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:20+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:25+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:30+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:35+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:40+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:45+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:50+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:22:55+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:00+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:05+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:10+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:15+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:20+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:25+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:30+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:35+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:40+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
2023-07-07 11:23:45+00:00,2.1579824171137716,69.0858288416348,15.88844835407184
